# index, name, _pos
5401,5497,"array([6.96833306, 2.10275776])"
5402,5498,"array([6.92561458, 2.0348348 ])"
5403,5499,"array([6.98258369, 2.07638385])"
5404,5500,"array([6.95472987, 2.10981789])"
5405,5501,"array([6.96398901, 2.0845711 ])"
5406,5502,"array([6.99936656, 2.07542336])"
5407,5503,"array([6.99523421, 2.05748624])"
5408,5504,"array([6.9673895 , 2.10364076])"
5409,5505,"array([6.97170036, 2.09102454])"
5410,5506,"array([6.96195804, 2.06936429])"
5411,5508,"array([6.96329061, 2.07705717])"
5412,5510,"array([6.96358632, 2.07550189])"
5413,5511,"array([6.97496812, 2.05949126])"
5414,5512,"array([6.96663205, 2.0839091 ])"
5415,5513,"array([6.97940311, 2.06198216])"
5416,5515,"array([6.96354022, 2.06801966])"
5417,5516,"array([6.97825556, 2.0609223 ])"
5418,5517,"array([6.9746671 , 2.11220067])"
5419,5518,"array([6.97303565, 2.10525498])"
5420,5519,"array([7.00747907, 2.08089494])"
5421,5522,"array([6.95446679, 2.09669584])"
5422,5521,"array([6.97991108, 2.07668362])"
5423,5523,"array([6.96229065, 2.07681386])"
5424,5525,"array([6.96137997, 2.0727346 ])"
5425,5526,"array([6.97273238, 2.06796926])"
5426,5527,"array([6.97277485, 2.06126741])"
5427,5528,"array([6.96082816, 2.0699016 ])"
5428,5514,"array([6.98432419, 2.07885371])"
5429,5530,"array([6.90663918, 2.08683853])"
5430,5531,"array([6.97816672, 2.08909577])"
5431,5532,"array([6.97152665, 2.0715147 ])"
5432,5533,"array([6.97146636, 2.08605966])"
5433,5534,"array([6.97403373, 2.05069544])"
5434,5536,"array([6.96875721, 2.08764213])"
5435,5537,"array([6.9929402 , 2.05938638])"
5436,5538,"array([6.99755075, 2.06862023])"
5437,5539,"array([6.98145012, 2.07301593])"
5438,5540,"array([6.97297835, 2.06682595])"
5439,5541,"array([6.96386251, 2.09067279])"
5440,5542,"array([6.97982422, 2.03955717])"
5441,5544,"array([6.96909093, 2.09403095])"
5442,5543,"array([6.96929469, 2.08358248])"
5443,5546,"array([6.97395568, 2.11017297])"
5444,5529,"array([6.96175442, 2.0856242 ])"
5445,5547,"array([6.98048061, 2.1067019 ])"
5446,5548,"array([6.97314721, 2.11586868])"
5447,5549,"array([6.99701663, 2.08438093])"
5448,5550,"array([6.9722325 , 2.08825763])"
5449,5551,"array([6.95734724, 2.0687772 ])"
5450,5552,"array([6.96990594, 2.09204921])"
5451,5553,"array([6.97423503, 2.08255156])"
5452,5554,"array([6.97514207, 2.08760616])"
5453,5555,"array([6.97781032, 2.07590941])"
5454,5556,"array([6.98941579, 2.08557196])"
5455,5557,"array([6.98348886, 2.07385844])"
5456,5558,"array([6.97400959, 2.1065587 ])"
5457,5559,"array([6.96888183, 2.07036154])"
5458,5560,"array([6.95383973, 2.10210116])"
5459,5561,"array([6.98847693, 2.08307775])"
5460,5563,"array([6.97865782, 2.08232377])"
5461,5564,"array([6.99224668, 2.08977839])"
5462,5566,"array([6.98815333, 2.07536416])"
5463,5567,"array([6.99327757, 2.07788198])"
5464,5568,"array([7.00146714, 2.08117095])"
5465,5524,"array([6.94717865, 2.08244042])"
5466,5569,"array([6.9542275 , 2.07777182])"
5467,5570,"array([6.96299318, 2.09241779])"
5468,5573,"array([6.98392743, 2.08415531])"
5469,5574,"array([6.9602619, 2.0894824])"
5470,5575,"array([6.9795402, 2.0897256])"
5471,5576,"array([6.95548636, 2.0897191 ])"
5472,5577,"array([6.97705749, 2.06652006])"
5473,5579,"array([6.98650162, 2.05817469])"
5474,5580,"array([6.97806381, 2.09023748])"
5475,5581,"array([6.9835735, 2.0803432])"
5476,5582,"array([6.97076339, 2.08516015])"
5477,5583,"array([6.97238905, 2.08978914])"
5478,5585,"array([7.01914217, 2.05410646])"
5479,5586,"array([7.02161867, 2.05912747])"
5480,5587,"array([7.01928308, 2.05797857])"
5481,5588,"array([7.02069314, 2.06165809])"
5482,5589,"array([7.02103379, 2.05605912])"
5483,5590,"array([6.97589936, 2.08435502])"
5484,5591,"array([6.95937558, 2.0858173 ])"
5485,5592,"array([6.99785276, 2.0587655 ])"
5486,5593,"array([6.97370534, 2.0466007 ])"
5487,5594,"array([6.97482522, 2.06487437])"
5488,5596,"array([6.96175589, 2.09213359])"
5489,5597,"array([6.97371926, 2.1042206 ])"
5490,5598,"array([6.9682732 , 2.09339676])"
5491,5599,"array([6.92769066, 2.10696116])"
5492,5507,"array([6.97656372, 2.05646584])"
5493,5595,"array([6.98075766, 2.09516105])"
5494,5601,"array([6.98501442, 2.04579016])"
5495,5600,"array([6.99373957, 2.06338927])"
5496,5603,"array([6.98993817, 2.09415646])"
5497,5604,"array([6.96506413, 2.06800648])"
5498,5607,"array([6.92913788, 2.07811663])"
5499,5609,"array([6.958393  , 2.09203832])"
5500,5610,"array([6.96553002, 2.09453408])"
5501,5571,"array([6.98033914, 2.0687996 ])"
5502,5611,"array([6.95223961, 2.08150899])"
5503,5608,"array([6.96309253, 2.08615508])"
5504,5612,"array([6.96387152, 2.08863836])"
5505,5614,"array([6.9590037 , 2.07376007])"
5506,5615,"array([6.98588706, 2.08689071])"
5507,5616,"array([6.98015725, 2.07245238])"
5508,5617,"array([6.97850451, 2.04429642])"
5509,5618,"array([6.98094413, 2.08599029])"
5510,5619,"array([6.99010942, 2.08238245])"
5511,5622,"array([6.96141781, 2.10091426])"
5512,5623,"array([6.97158511, 2.06161412])"
5513,5624,"array([6.96743591, 2.06752263])"
5514,5625,"array([6.96286186, 2.09401592])"
5515,5626,"array([6.98495519, 2.05362668])"
5516,5627,"array([6.95701748, 2.10661374])"
5517,5606,"array([6.96627636, 2.06306466])"
5518,5602,"array([6.97038226, 2.06305454])"
5519,5631,"array([6.96739322, 2.11617554])"
5520,5630,"array([6.9535848 , 2.09854926])"
5521,5633,"array([6.97680846, 2.08077517])"
5522,5634,"array([6.97946318, 2.06688986])"
5523,5635,"array([6.95863454, 2.0902635 ])"
5524,5632,"array([6.96278734, 2.09053124])"
5525,5636,"array([6.9691604 , 2.08656697])"
5526,5613,"array([6.97051261, 2.06206169])"
5527,5638,"array([6.98018658, 2.09623288])"
5528,5639,"array([6.98240077, 2.09999262])"
5529,5640,"array([6.98185544, 2.09016474])"
5530,5641,"array([6.99087607, 2.10057667])"
5531,5643,"array([6.97596103, 2.07136821])"
5532,5644,"array([6.9883324 , 2.04409777])"
5533,5645,"array([6.98973584, 2.08395617])"
5534,5646,"array([6.98177692, 2.11677912])"
5535,5648,"array([6.90915678, 2.10425891])"
5536,5649,"array([6.97134199, 2.09017794])"
5537,5650,"array([6.98309504, 2.05096518])"
5538,5647,"array([6.97441667, 2.0802995 ])"
5539,5652,"array([6.99545067, 2.05498013])"
5540,5653,"array([6.99434032, 2.07637219])"
5541,5654,"array([6.95611106, 2.07273747])"
5542,5655,"array([6.96616803, 2.08211277])"
5543,5656,"array([6.97462175, 2.10864662])"
5544,5657,"array([6.97249584, 2.11041724])"
5545,5658,"array([6.985798 , 2.0908437])"
5546,5659,"array([7.00919509, 2.0887652 ])"
5547,5660,"array([6.98847146, 2.09289493])"
5548,5661,"array([6.97147449, 2.06261759])"
5549,5662,"array([6.98822402, 2.08456538])"
5550,5663,"array([6.97330339, 2.12884263])"
5551,5664,"array([6.96995475, 2.08710346])"
5552,5665,"array([6.97454153, 2.13231856])"
5553,5666,"array([6.97899826, 2.14229068])"
5554,5667,"array([6.95194923, 2.09140988])"
5555,5668,"array([6.97141977, 2.1299341 ])"
5556,5669,"array([6.97536021, 2.12796845])"
5557,5670,"array([6.98269502, 2.08399067])"
5558,5672,"array([6.97601455, 2.09910306])"
5559,5673,"array([6.9503485 , 2.10563293])"
5560,5674,"array([6.97534038, 2.08232918])"
5561,5675,"array([6.98180951, 2.06330982])"
5562,5676,"array([6.97008646, 2.05786111])"
5563,5565,"array([6.97077528, 2.08811648])"
5564,5678,"array([6.97322547, 2.0927524 ])"
5565,5679,"array([6.99097224, 2.10553674])"
5566,5680,"array([6.97286199, 2.09194674])"
5567,5682,"array([6.97194801, 2.09320669])"
5568,5683,"array([7.00480553, 2.07890884])"
5569,5685,"array([6.97634549, 2.10455978])"
5570,5686,"array([6.97603237, 2.09340207])"
5571,5687,"array([6.94874737, 2.10272395])"
5572,5642,"array([6.97797397, 2.10342623])"
5573,5688,"array([6.98077544, 2.05655422])"
5574,5689,"array([6.96619681, 2.07683537])"
5575,5691,"array([6.96750237, 2.08417111])"
5576,5692,"array([6.96115524, 2.10487965])"
5577,5694,"array([6.97782963, 2.10204964])"
5578,5695,"array([6.98243619, 2.07779785])"
5579,5677,"array([6.98137853, 2.07702449])"
5580,5578,"array([6.97685402, 2.07553204])"
5581,5698,"array([6.97854385, 2.04578632])"
5582,5700,"array([6.97544167, 2.08330918])"
5583,5703,"array([6.99826108, 2.07251311])"
5584,5704,"array([6.98659956, 2.09391068])"
5585,5699,"array([6.97923262, 2.10289088])"
5586,5706,"array([6.98716081, 2.04298486])"
5587,5705,"array([6.98935893, 2.07766294])"
5588,5684,"array([6.93461377, 2.09395312])"
5589,5545,"array([6.99163539, 2.0831655 ])"
5590,5707,"array([6.95387297, 2.08625094])"
5591,5708,"array([6.93035346, 2.08444676])"
5592,5709,"array([6.95899797, 2.11063918])"
5593,5710,"array([6.96125368, 2.05128744])"
5594,5711,"array([6.9830269 , 2.08138545])"
5595,5712,"array([6.95888333, 2.08353137])"
5596,5713,"array([6.99053971, 2.07915537])"
5597,5714,"array([6.98050385, 2.10067537])"
5598,5715,"array([6.96446772, 2.0993094 ])"
5599,5701,"array([6.91161003, 2.07088566])"
5600,5717,"array([6.99521341, 2.06974995])"
5601,5718,"array([6.92666466, 2.07092541])"
5602,5719,"array([6.96317605, 2.09148818])"
5603,5720,"array([6.98873661, 2.09744836])"
5604,5721,"array([6.98830747, 2.08669753])"
5605,5722,"array([6.97342673, 2.05814345])"
5606,5723,"array([6.97849667, 2.10615511])"
5607,5724,"array([6.97756533, 2.10485562])"
5608,5725,"array([6.97902739, 2.10448611])"
5609,5726,"array([6.97330262, 2.10005083])"
5610,5729,"array([6.95873685, 2.09909656])"
5611,5730,"array([6.95593877, 2.09974929])"
5612,5731,"array([6.95918987, 2.09820503])"
5613,5732,"array([6.95795222, 2.09983613])"
5614,5733,"array([6.96477259, 2.08885505])"
5615,5520,"array([6.97451305, 2.0561789 ])"
5616,5736,"array([6.96639845, 2.08617898])"
5617,5737,"array([6.92889914, 2.10782936])"
5618,5738,"array([6.98133749, 2.07418649])"
5619,5739,"array([7.00061184, 2.08470637])"
5620,5740,"array([6.98248327, 2.08655356])"
5621,5741,"array([6.98025998, 2.05960138])"
5622,5742,"array([6.93024296, 2.10774658])"
5623,5744,"array([6.96785875, 2.11037648])"
5624,5743,"array([6.97017865, 2.1010464 ])"
5625,5702,"array([6.99035662, 2.06079922])"
5626,5745,"array([6.97995409, 2.05803932])"
5627,5746,"array([6.96377292, 2.10175429])"
5628,5747,"array([6.98575497, 2.04225671])"
5629,5748,"array([6.94500262, 2.10967929])"
5630,5749,"array([6.98642473, 2.04688985])"
5631,5750,"array([6.96240045, 2.10146077])"
5632,5752,"array([7.00638102, 2.08346055])"
5633,5753,"array([6.96962172, 2.08944877])"
5634,5755,"array([6.99430627, 2.06724108])"
5635,5756,"array([6.99972513, 2.05848205])"
5636,5754,"array([6.97716067, 2.0637303 ])"
5637,5757,"array([6.98714344, 2.08564593])"
5638,5759,"array([6.97737665, 2.09141022])"
5639,5760,"array([6.97849692, 2.04822361])"
5640,5761,"array([6.99335278, 2.10020673])"
5641,5762,"array([6.9736635 , 2.05372076])"
5642,5763,"array([6.98205531, 2.04577636])"
5643,5764,"array([6.98072896, 2.04377494])"
5644,5765,"array([6.96464331, 2.08682206])"
5645,5767,"array([6.97992289, 2.10191434])"
5646,5768,"array([6.99113937, 2.09546118])"
5647,5693,"array([6.99065842, 2.09818442])"
5648,5770,"array([6.9902284, 2.0869734])"
5649,5772,"array([6.91800401, 2.07229539])"
5650,5773,"array([6.98794983, 2.09463655])"
5651,5774,"array([6.89606362, 2.11699775])"
5652,5681,"array([6.8941306 , 2.11493288])"
5653,5775,"array([6.9016581 , 2.10345913])"
5654,5776,"array([6.96724357, 2.10260554])"
5655,5777,"array([6.96790261, 2.08008524])"
5656,5778,"array([6.98364073, 2.09929862])"
5657,5766,"array([6.96420978, 2.10259041])"
5658,5779,"array([6.9066236 , 2.08490087])"
5659,5780,"array([6.98136166, 2.06085673])"
5660,5781,"array([6.94493839, 2.09672021])"
5661,5782,"array([6.91593616, 2.06626065])"
5662,5783,"array([6.9723394 , 2.08324091])"
5663,5784,"array([6.96546752, 2.07132644])"
5664,5785,"array([7.00580997, 2.07611688])"
5665,5786,"array([6.945098  , 2.11730128])"
5666,5788,"array([6.99197687, 2.03802259])"
5667,5789,"array([6.97171549, 2.10789419])"
5668,5790,"array([6.91787338, 2.06624193])"
5669,5791,"array([6.98078636, 2.09903645])"
5670,5792,"array([6.99711202, 2.05710678])"
5671,5795,"array([6.97015184, 2.09347756])"
5672,5796,"array([6.94139278, 2.0978628 ])"
5673,5797,"array([6.97299331, 2.10723153])"
5674,5798,"array([6.98685299, 2.10121055])"
5675,5799,"array([6.97402586, 2.06915806])"
5676,5800,"array([6.97371499, 2.08995881])"
5677,5801,"array([6.97785106, 2.0869771 ])"
5678,5793,"array([6.9833505 , 2.05986425])"
5679,5802,"array([6.98362653, 2.08275933])"
5680,5803,"array([6.9705735 , 2.10228145])"
5681,5804,"array([6.99832639, 2.0978566 ])"
5682,5805,"array([6.96697613, 2.05439616])"
5683,5806,"array([6.97438958, 2.06386049])"
5684,5807,"array([6.98045172, 2.05215176])"
5685,5808,"array([6.99118957, 2.09321112])"
5686,5809,"array([6.9895678 , 2.09599688])"
5687,5769,"array([6.97698422, 2.04371551])"
5688,5810,"array([6.96945237, 2.10979774])"
5689,5813,"array([6.96948237, 2.09697687])"
5690,5815,"array([6.99957606, 2.05667572])"
5691,5816,"array([6.98996413, 2.05585027])"
5692,5814,"array([6.98108601, 2.05855707])"
5693,5818,"array([6.98248917, 2.0694741 ])"
5694,5819,"array([6.97913702, 2.04706107])"
5695,5629,"array([6.96592198, 2.06680488])"
5696,5820,"array([6.99459819, 2.09509852])"
5697,5811,"array([6.97519444, 2.07375975])"
5698,5822,"array([6.96596749, 2.06805342])"
5699,5823,"array([6.99130578, 2.08120622])"
5700,5821,"array([6.98690545, 2.07953736])"
5701,5824,"array([6.98464303, 2.08108344])"
5702,5825,"array([6.96539639, 2.0837622 ])"
5703,5826,"array([6.98584601, 2.11769487])"
5704,5827,"array([6.95743967, 2.08503194])"
5705,5828,"array([6.97379792, 2.06793988])"
5706,5829,"array([6.97223123, 2.07905066])"
5707,5605,"array([6.9683316 , 2.07497444])"
5708,5830,"array([6.98203642, 2.06662468])"
5709,5832,"array([6.97785856, 2.07319675])"
5710,5833,"array([6.98143156, 2.05358529])"
5711,5835,"array([6.95434103, 2.11407456])"
5712,5836,"array([6.98288114, 2.05364619])"
5713,5837,"array([7.00455608, 2.08810658])"
5714,5838,"array([6.93117364, 2.1017263 ])"
5715,5839,"array([6.98322836, 2.04714002])"
5716,5840,"array([6.97416496, 2.07029495])"
5717,5843,"array([6.99735043, 2.07910511])"
5718,5844,"array([6.92264148, 2.05670566])"
5719,5845,"array([6.96361027, 2.08381839])"
5720,5846,"array([6.98548847, 2.07809405])"
5721,5847,"array([6.98541342, 2.07966335])"
5722,5848,"array([6.9874571 , 2.09893629])"
5723,5849,"array([6.99728252, 2.08803626])"
5724,5831,"array([6.98028017, 2.08076402])"
5725,5850,"array([6.99209077, 2.10237103])"
5726,5851,"array([6.96145797, 2.09368877])"
5727,5852,"array([6.96058791, 2.10009161])"
5728,5853,"array([6.98196501, 2.08543233])"
5729,5854,"array([6.97878947, 2.0766609 ])"
5730,5855,"array([6.99682004, 2.07205601])"
5731,5817,"array([6.98096284, 2.04740786])"
5732,5856,"array([6.96257456, 2.10331992])"
5733,5857,"array([6.97403583, 2.08795037])"
5734,5858,"array([6.97800832, 2.08105256])"
5735,5859,"array([6.97764131, 2.07172387])"
5736,5860,"array([6.90361787, 2.08643589])"
5737,5861,"array([6.932393  , 2.07833123])"
5738,5862,"array([6.99233549, 2.07969706])"
5739,5863,"array([6.9778427, 2.1073717])"
5740,5864,"array([6.94436173, 2.09739482])"
5741,5866,"array([6.96407339, 2.05791524])"
5742,5867,"array([6.99747722, 2.08082031])"
5743,5868,"array([6.99390796, 2.05707398])"
5744,5869,"array([6.97060167, 2.0893283 ])"
5745,5870,"array([6.95927984, 2.09999509])"
5746,5871,"array([6.97035684, 2.10464023])"
5747,5872,"array([6.97121362, 2.10366928])"
5748,5873,"array([6.97423984, 2.1022955 ])"
5749,5874,"array([6.97318917, 2.10294381])"
5750,5875,"array([6.97243431, 2.10378836])"
5751,5876,"array([6.98635167, 2.08108824])"
5752,5877,"array([6.96897066, 2.11302908])"
5753,5878,"array([7.00230383, 2.07029336])"
5754,5879,"array([6.96574643, 2.10690653])"
5755,5880,"array([6.97646309, 2.10608635])"
5756,5881,"array([6.98006983, 2.08411879])"
5757,5882,"array([6.96102827, 2.08502385])"
5758,5883,"array([6.97151632, 2.08182129])"
5759,5884,"array([6.97598202, 2.0656976 ])"
5760,5885,"array([6.99299952, 2.07110228])"
5761,5886,"array([6.97916637, 2.08109764])"
5762,5887,"array([6.98239017, 2.10846581])"
5763,5888,"array([6.99664343, 2.09198965])"
5764,5891,"array([6.98412575, 2.0693302 ])"
5765,5892,"array([6.98877938, 2.06755599])"
5766,5889,"array([6.97059758, 2.10594302])"
5767,5893,"array([6.96333546, 2.1130743 ])"
5768,5894,"array([6.98860819, 2.07218003])"
5769,5895,"array([6.95760302, 2.09888156])"
5770,5896,"array([6.97966099, 2.04990856])"
5771,5897,"array([6.99699003, 2.05074143])"
5772,5898,"array([6.98131926, 2.11036555])"
5773,5900,"array([6.98357752, 2.05246439])"
5774,5899,"array([6.99194655, 2.08785466])"
5775,5901,"array([6.97801393, 2.11121298])"
5776,5890,"array([6.98530174, 2.07321815])"
5777,5902,"array([6.97178903, 2.08735373])"
5778,5903,"array([6.97128616, 2.07771211])"
5779,5904,"array([6.96788039, 2.09573567])"
5780,5907,"array([6.97328873, 2.12047386])"
5781,5908,"array([6.9685061 , 2.12187891])"
5782,5906,"array([6.970258  , 2.12285789])"
5783,5909,"array([6.97132776, 2.12110402])"
5784,5910,"array([6.96682879, 2.12317994])"
5785,5911,"array([6.98056867, 2.10416963])"
5786,5912,"array([6.99137519, 2.09155389])"
5787,5913,"array([6.92503529, 2.06379575])"
5788,5914,"array([6.96381125, 2.10365162])"
5789,5915,"array([6.98505875, 2.04410568])"
5790,5916,"array([6.99025543, 2.08923296])"
5791,5917,"array([6.94694056, 2.08360678])"
5792,5918,"array([6.95769215, 2.11423057])"
5793,5919,"array([6.99431657, 2.05409491])"
5794,5920,"array([6.98020222, 2.07494694])"
5795,5922,"array([6.98918602, 2.09128783])"
5796,5921,"array([6.95929806, 2.07866923])"
5797,5923,"array([6.9701719 , 2.09794171])"
5798,5924,"array([6.99587372, 2.05644542])"
5799,5925,"array([6.95672589, 2.06124438])"
5800,5926,"array([6.99467214, 2.08085533])"
5801,5927,"array([7.00134522, 2.06371902])"
5802,5928,"array([6.96593832, 2.07268356])"
5803,5929,"array([6.96415958, 2.04536146])"
5804,5905,"array([6.97881454, 2.09619365])"
5805,5930,"array([6.97957508, 2.09443259])"
5806,5931,"array([6.99690758, 2.05550289])"
5807,5932,"array([6.99459555, 2.05606968])"
5808,5933,"array([7.00018238, 2.07678379])"
5809,5934,"array([6.99978308, 2.06875702])"
5810,5935,"array([6.98469673, 2.04956245])"
5811,5937,"array([6.9754136 , 2.10709132])"
5812,5938,"array([6.95210394, 2.10125806])"
5813,5939,"array([6.97676208, 2.06934301])"
5814,5940,"array([6.98223013, 2.08870693])"
5815,5941,"array([6.98071969, 2.09052361])"
5816,5942,"array([6.98204665, 2.05206273])"
5817,5943,"array([6.981859  , 2.05063966])"
5818,5944,"array([6.9794616 , 2.04119051])"
5819,5945,"array([6.9696324 , 2.08121701])"
5820,5946,"array([6.97175664, 2.1050381 ])"
5821,5947,"array([6.97020783, 2.07753335])"
5822,5948,"array([6.96703568, 2.06131882])"
5823,5950,"array([6.9868606 , 2.04494625])"
5824,5951,"array([6.98509547, 2.04757253])"
